Number_of_Tellers,Arrival_Interval,Service_Time_Avg,Average_Wait_Time
4,3.9570944065546314,14.067395108678596,5.097610632500482
2,8.15081994844746,8.573618214466249,5.719386131488834
5,4.437171008721158,5.0467289385843594,0.0
5,2.1750084004506496,13.22668107942628,41.499028414498554
4,3.715602928285498,7.157308047118475,1.0402779423999071
3,9.454826200394407,12.342387107686253,0.5743437192029897
2,2.2144887463836698,13.821155029640922,175.54329313205557
1,8.874557137606146,6.720115041135194,5.316572634503975
2,8.341571271417752,11.275183114944792,2.1036468244684396
3,3.7392091369212626,13.207945617952582,28.874079891744834
5,5.942583621784057,14.65365148476203,0.2894707262972978
2,2.6852408615156422,13.326322753992367,146.3399370044257
4,3.729229132390751,9.13465712095695,1.9055602246932888
5,8.14601611154525,11.11871861271952,0.0
2,9.222099809196239,5.447530903038613,0.00413673900785139
4,2.633184551628105,13.083285035295832,29.29856576105754
5,6.601943239047914,5.399861763102539,0.0
1,2.1278737064513793,12.523712544729126,212.6699761315281
3,3.6488407809702963,8.04181691217758,4.197743971497898
2,8.08572312382346,13.755256709253826,18.140670936408544
1,8.748381845894638,13.07830603601414,26.041445226347317
3,8.847449281830274,6.642249481826844,0.16662158145533543
1,5.231820899859524,10.45276930871296,131.03455428496528
2,7.2111181241763145,14.65151518192817,39.63936865647394
3,3.8122396458982157,6.255287471495389,2.0103632583809103
5,8.468089135514251,12.505871314545862,0.0
4,8.816011029276059,13.903126714330456,0.0
5,3.1006251087197345,5.730462327597133,0.031235028991801698
2,2.595551765586131,5.901973561414364,27.951691985064112
2,4.358517725529885,6.281998038976779,9.652924335599959
5,7.290968538540278,12.968198668690196,0.040514923665006475
2,6.807178036489736,12.767119865346807,20.8564993810212
4,2.2459345875460555,9.098560254832524,16.35635017992561
1,5.8543231390170165,10.39576120824581,70.49792993654218
2,9.648245115884617,11.224737611344219,30.201218507341714
1,6.517831888398611,8.50746508010662,18.74954717075111
4,4.01768724914038,6.246821804286031,0.0300328534110108
4,2.141375438563413,12.298487011040566,68.39282919284803
5,5.624846773318535,11.999032219128765,0.24152560855924043
1,3.0465268155616076,10.145267111552876,171.1788028124528
4,4.392101955827492,7.447453141398007,0.01009768176490179
3,3.911431877490825,12.261198289545048,12.95621669614905
3,2.546005659329075,6.891331365892299,28.553275574005966
4,4.21953721403257,10.701606446906634,2.84532671159437
2,9.251121213579106,14.302636082240467,6.509430537474525
3,3.806090663205304,9.016159544399102,8.97149417731987
4,8.264048875533536,11.034171059351753,0.04359259773207155
1,6.532502828085972,5.1985730037805675,6.872904259385909
2,5.616491218919966,11.39114017103184,9.937029337016071
4,8.461985870408002,14.88430065501248,0.0
3,5.29552826857608,13.566045948910073,3.856515533001781
3,9.836793864250183,12.354814810502942,0.1037302132823676
3,6.2094649898938545,11.937217208800398,4.506305210646312
2,6.728423584621994,7.825911086159902,10.197860894932267
3,9.631173567040715,7.317790953898065,0.025045556047439497
1,9.872374545521648,5.2889931987884,6.293822842390054
5,6.8885825758620465,12.600867436543231,0.0
5,7.892361913488154,9.538097864793764,0.0
5,9.232278841001456,14.471102558550575,0.0
4,4.0697164518416145,14.637136075083738,10.031150268407881
2,8.558133896240328,11.826504129573788,2.3941057165732245
2,7.165466254383732,11.065662720487818,3.892762634457619
4,8.282344345369625,14.348487453341898,0.6729346301430084
3,2.6265203706875946,5.441970176461219,0.8484346368024807
1,2.6835308593447733,6.825226532918006,127.15550885649434
4,4.702717507429233,12.152920258305922,2.703659763791086
4,7.278671356012913,13.692291025543987,1.3736085400235631
4,3.7286821005206816,13.821478083806545,16.95337361026171
5,9.761519437358707,10.92024113846729,0.05716103411475808
1,6.949875972135782,6.26810316159165,32.559103953662486
5,8.264239453294664,11.644024671295714,0.0
3,5.480426448327637,9.177267716419877,1.106038101000417
2,7.852534992514502,6.257913534894669,0.5717474568219512
4,9.370823323891853,12.965926859735477,0.0
2,2.477622752125959,5.509770408579805,51.11880358265673
5,8.077492542162517,7.006608487733636,0.0
5,8.622952949189873,6.748467561121087,0.0
2,3.700453832460597,13.772478632477489,107.04741690891841
3,8.690090431173243,13.714360574820333,2.6730306647668685
4,6.285246153175396,11.106979205447958,0.6244370047267463
3,9.328427555250492,7.733982186837726,0.0
1,3.677710382977338,14.56014189875004,203.74132225734667
4,7.152393687733103,6.545557241052601,0.0
4,3.7189683295938964,10.624071097942391,1.8941077982540724
2,3.7547044584537232,7.146838390940811,10.728721119540056
4,4.621422397233443,11.641606796836786,0.5772587616269906
5,6.771719199204324,9.903465156072393,0.09374561572215802
1,9.518506560325001,12.00097015423872,116.57634936617669
5,7.639614602651575,9.626330658266465,0.0
4,5.027725787588723,7.476047697237545,0.0
4,7.7110049048427145,7.007779568739284,0.0
3,5.379748245833163,8.768953011086472,5.670805210214252
2,4.962423295377342,10.536005694833737,10.18190564540234
2,6.498657954600904,5.980549251469364,2.307693127897618
3,5.751239804916967,10.771650137667883,0.8945722231966504
5,2.349856158961603,8.519178549721122,0.7562701469578698
1,4.778574570553279,10.00859245954235,166.54436842919455
4,6.995232235462028,9.518746547097496,0.041524719566951696
4,8.777526590353725,10.140391223026484,0.0
4,7.857624940766295,6.636653641910467,0.0
4,9.392147933543807,12.624578648363658,0.20580235552150522
2,5.389784413387458,6.797159179749873,0.9738727922848153
1,5.723973060986875,7.143391859038541,42.22375013385349
1,2.6268817460888236,12.386416853601336,201.5791495235134
1,7.469071043895995,11.838539783117824,129.37644387580767
2,9.632010727451906,12.826151581979381,6.549295541059546
2,5.345118486617942,11.615429847332514,17.02760763041493
1,8.22723725547825,9.490137661587477,26.611106869122505
4,3.058440581680782,8.132785037400563,1.618126463717759
2,8.761520709388364,7.284757529412179,2.14902243028654
4,3.3276791032965347,8.423370322130143,1.5743611270640887
3,6.760444102336575,8.54833571459468,3.618537803811126
2,9.091302212483235,14.705868933510406,7.669541402290836
2,9.081788188395713,9.212359096140307,1.306851061864416
3,6.939175334605537,10.596737979356359,0.08895012990754032
1,6.961398706894532,6.524831926437117,48.20407726722969
4,8.204246762070722,14.499611851416196,0.6657250618151167
1,6.359401482204744,8.646041528682726,85.05740362264096
1,4.232279326627111,13.269829341351674,183.38778689970874
1,6.296825516645074,10.308919002981066,71.52000576957433
2,7.396738253467072,11.500149937561101,5.974559173207622
4,8.001784976774742,8.720671508915725,0.0
2,5.3074240454360195,14.413227535659805,58.939563820650356
3,3.796583262453683,14.223709784285203,35.86416731579831
3,5.242383534200455,9.585810226493843,2.32795452329617
3,3.319388349617137,14.59094082474531,133.4035153692025
4,4.795065124684499,7.282915418567656,0.00842978087467814
1,2.823147546460656,6.177216892405513,127.68314601178753
2,8.774668609408675,13.282462372135885,10.1982560579085
4,3.351036089855259,9.733775845218974,4.542743952488998
1,4.228514594804784,11.624057120838373,117.33183579172123
3,5.288579916926903,10.808963362314799,14.719471150064818
4,2.4003658218480277,6.014834935194426,1.7492686698877375
1,6.390461975680358,7.496921521501986,94.86918938238962
4,6.141996369924722,5.861811156537398,0.0
5,5.453672508265547,7.547952856428854,0.014977391126185948
5,2.324751576870068,5.48206369516725,0.240639960766308
5,2.826259197627868,14.34326785017653,45.702052780916105
1,4.147842681842766,13.470006035866241,158.49312730491073
4,7.9448033353348775,8.09961343255225,0.016537601278621
2,9.445100113616748,10.969427648159098,3.182763804994727
3,8.651898634590484,9.991868605042281,0.08490935990944791
3,7.603165916019083,6.733780973381101,0.028928505538148994
3,7.586494786103544,13.914407457007222,2.417467208785279
1,8.180701002833215,10.972851068053775,38.00014565301949
3,5.412863546886574,8.086942635889121,1.2763491331005157
4,7.176190900554966,14.565978228183166,0.17904337335800694
